datetime,NI,MKC,FSLR,INVH,HAL,TSN,L,IFF,ZBH,DGX,STLD,BIIB,GEN,WY,ERIE,ESS,GPC,CTRA,WST,PKG,PFG,RL,WAT,DOW,MAA
2010-05-10,6.224471,19.65,130.17999,,27.59,18.24001,34.98,47.03999,59.061088,54.92999,15.72,47.095894,16.2100105,18.971996,45.58,108.60001,42.53999,8.419998,20.815,22.73,30.23,89.59,70.00999,,55.24001
2010-05-11,6.244119,19.665,127.45,,28.34,18.02,34.92,46.58,58.886466,54.89,15.09,47.326169,16.28999051,18.859996,46.37,109.46001,42.52,8.2825,20.775,22.71001,29.85001,89.03,70.2,,55.97
2010-05-12,6.330569,19.79,128.62,,29.09,18.13,35.36,47.52,59.274525,55.39,15.35,47.934087,16.57999989,19.348,46.89,111.14999,42.81,8.575,21.17,23.52,30.67999,91.92,71.60001,,56.77
2010-05-13,6.287344,19.76,126.0,,29.00999,18.13,34.89,47.05,58.83795,55.25,15.88,47.344582,16.37000012,18.824,46.59,109.31,42.0,8.55,21.095,23.34,30.11,90.17999,70.37,,56.59
2010-05-14,6.208752,19.64,120.31,,28.09,17.7,34.10001,46.07001,57.780526,54.97,15.24,46.174793,16.1199999,18.436,46.3,107.05,41.25,8.4575,20.56,22.97,28.89999,89.32001,68.17999,,55.86
2010-05-17,6.2284,19.81,113.17,,27.85001,17.64,33.94,46.17999,57.276052,54.66,14.86,46.580087,16.27999997,18.292,46.61,108.94,41.31,8.252498,20.81,22.82001,29.31,86.98,68.14,,56.12
2010-05-18,6.149808,19.56,110.06,,27.64,17.81,33.19,45.39999,56.94622,54.3,14.5,46.699821,15.95000058,17.78,46.17,107.21001,40.94,8.224998,20.949995,22.89,28.49001,85.78,67.77,,54.71001
2010-05-19,6.03585,19.58,110.0,,27.12,17.8,33.12,44.95,56.62608,54.28999,14.32,46.478766,15.63000044,17.559996,46.34,106.64999,40.78,8.22,20.535005,22.44,28.16,88.10001,66.61,,54.71001
2010-05-20,5.815793,19.25,109.62,,26.22,16.97,31.31,43.25999,54.394806,52.21001,13.57,45.364224,14.76000015,16.776,44.36,101.33,39.45,7.685003,19.74,21.28,26.13,85.00999,63.86,,52.05
2010-05-21,5.839371,19.375,113.95,,26.73,17.08,31.97,44.2,54.161967,52.25,14.01,45.115527,14.71000046,17.192,44.75999,105.05,39.34,7.84,19.86,21.41,26.2,84.27,65.5,,53.47
2010-05-24,5.792216,19.254995,109.21001,,25.64999,16.98,31.39,43.53,53.94854,51.84,13.85,44.461545,14.43000077,16.668,44.07001,102.86,39.16,7.5825,19.61,21.02,25.91,84.92,66.21001,,52.17
2010-05-25,5.642891,18.949995,112.62,,25.62,17.03,31.49001,43.63,53.211256,51.48,14.11,44.535243,14.32999963,16.612,43.81,103.03,39.75999,7.875,19.394995,20.60001,26.10001,85.60001,66.97,,53.61
2010-05-26,5.717553,19.04,110.35001,,25.88,16.73,31.48,43.27,52.60977,51.74001,13.96,43.623343,14.14000009,16.628004,44.42999,103.10001,39.85001,8.1025,19.345,20.92999,26.07001,85.23,66.44,,53.64999
2010-05-27,5.862948,19.394995,115.8,,26.99001,17.78,32.97,45.17999,53.667214,52.87,14.94,44.470756,14.62000031,17.256,46.56,107.64999,40.94,8.7025,19.945,22.22,28.12,88.28,69.98,,55.67
2010-05-28,5.878667,19.285005,112.36,,24.83,17.58,32.50999,44.5,54.25897,52.75,14.67,43.687811,14.16999956,17.032,45.87,105.23,40.61,8.6725,19.675005,22.14,27.19,86.86,68.44,,54.63
2010-06-01,5.721483,19.21,107.11,,21.14999,17.02,31.87,43.73,52.551563,51.53999,13.86,43.494389,13.84000017,16.544,45.13,102.03,39.94,8.232497,19.25,21.27,26.3,84.55,67.50999,,53.39999
2010-06-02,5.859019,19.665,110.98,,23.67999,17.50999,32.63,44.92,53.453787,52.53999,14.72,44.535243,14.27999994,16.98,46.25999,103.28,41.05,8.830003,19.745005,21.91,27.55,85.84,69.59,,53.86
2010-06-03,5.878667,19.85,112.96001,,23.63,18.10001,32.55,44.78,53.579893,52.92999,14.83,45.364224,14.60000008,16.788,46.42999,102.64,40.47,9.2925,19.85,22.14,27.41,86.34,70.5,,53.53
2010-06-04,5.638962,19.355005,109.84,,23.11,17.5,31.60001,43.10001,51.591131,51.53,14.2075,44.065472,13.91999934,16.048,44.83,96.74249,39.50999,8.7425,18.89,21.24001,25.87,81.78,66.53999,,51.07001
2010-06-07,5.674328,19.300005,104.97749,,22.8,17.52,31.34,42.99001,51.086677,51.81,14.13,43.881252,13.90000085,15.592,44.85001,97.57001,38.98,8.634998,18.535005,20.58,25.03,78.60001,66.33,,50.96001
2010-06-08,5.760779,19.51,104.38,,23.02,17.58,31.3,43.92999,51.406827,51.82001,13.83,43.153591,14.04999994,15.808,45.45,99.25,39.49001,8.622503,18.49,20.8,25.7,79.41,66.17999,,51.55
2010-06-09,5.678258,19.495005,103.07001,,22.56,17.64999,31.12,44.08,51.629946,51.83,13.76,43.365435,13.91999934,15.58,45.13,101.98,39.2,8.544998,18.574995,20.8,25.28999,80.27,66.86,,51.37
2010-06-10,5.878667,19.915,109.36,,24.22,18.13,32.42999,45.08,52.444849,52.58,14.18,44.341802,14.43000077,16.08,46.0,105.58,40.35001,9.09,18.81,21.5,26.36,83.2,68.74001,,52.71001
2010-06-11,5.917963,19.839995,107.27,,24.39,18.57001,32.55,45.73,52.396334,52.77,14.28,42.573288,14.67,16.403996,46.23,106.56,40.78,9.252498,18.915,22.38,25.75,83.45,68.91,,53.0
2010-06-14,5.906174,19.805,107.53,,24.02,18.42,32.74001,45.36,52.0568,52.91,14.38,43.098307,14.43000077,16.176,46.03999,106.82001,40.8,9.252498,18.96,22.56,25.88,84.17,68.85001,,53.25
2010-06-15,6.027991,20.125,117.27,,25.46001,18.67999,33.64999,46.57001,52.735886,53.69,14.73,44.32338,15.01000037,16.3,46.59,108.25,41.53999,9.6025,19.225,23.5,27.03999,82.44,70.32001,,53.73
2010-06-16,6.03585,20.11,118.77,,26.25,18.39999,33.69,46.5,53.511985,53.64999,14.21,44.535243,15.06999931,15.98,46.61,107.95,41.39999,9.555,19.129995,23.3,26.42,80.12,70.91,,53.60001
2010-06-17,6.106583,20.385,123.45,,26.39,18.39,33.87,46.50999,53.366457,53.42,13.87,45.143151,15.03999984,15.771996,46.62,107.89999,41.57001,9.349998,18.985,23.25,26.39999,80.85001,71.81,,53.61
2010-06-18,6.106583,20.269995,123.67999,,26.98,18.32001,33.89999,46.47,53.405271,53.09,13.97,45.926096,15.15999946,15.7,46.63,108.11,41.67999,9.107498,18.905,23.27,26.35001,80.45,71.71001,,53.66
2010-06-21,6.083005,19.949995,122.45,,27.05,18.12,33.77,46.05,53.356765,53.09,14.11,45.585298,14.96000068,15.78,46.35001,107.28,41.64999,8.98,18.905,23.50999,26.07001,79.88,71.39,,53.07001
2010-06-22,5.925822,19.775,119.84,,25.99001,17.7,33.75999,45.53,52.949313,52.14,13.84,45.631334,14.67999925,15.224,46.2,103.25,40.69,8.294997,18.655,22.8,25.67999,78.17999,71.09,,52.07001
2010-06-23,5.878667,19.585,120.75,,25.78,17.71001,33.67999,45.39,52.561254,51.59,14.11,45.769509,14.74999917,15.524,45.64999,103.62,40.8,8.2275,18.58,22.62,25.50999,78.83,69.94,,52.0
2010-06-24,5.823652,19.480005,116.88,,25.21001,17.87,33.35001,44.53,51.620255,50.58,13.86,45.483967,14.41999978,14.92,45.17,101.10001,40.12,8.122502,18.504995,22.16,24.87,76.52,68.41,,51.72
2010-06-25,5.859019,19.485,119.25999,,26.34,17.3,33.88,44.33,51.678452,50.74001,14.08,45.658986,14.41999978,14.92,46.38,105.39,40.36,8.232497,18.495005,22.32001,25.39999,77.27,69.14999,,53.03
2010-06-28,5.886526,19.635,119.23,,25.99001,17.25,33.69,44.0,52.939622,51.08,13.91,45.658986,14.41000054,14.728004,46.44,103.86,40.64999,8.3425,18.574995,22.12,25.39999,77.03999,68.75999,,52.12
2010-06-29,5.745061,19.29,114.42,,24.48,16.75,33.25999,43.10001,52.968726,50.05,13.24,44.857619,13.93000032,14.159996,45.66,99.82001,39.89,7.895,18.160005,21.73,23.92999,73.39999,65.49001,,51.41
2010-06-30,5.697906,18.980005,113.83,,24.55,16.39,33.31,42.42,52.435148,49.77,13.19,43.706242,13.88000062,14.08,45.5,97.53999,39.45,7.830003,18.245005,22.02,23.44,72.96001,64.7,,51.47
2010-07-01,5.646821,18.879995,117.45,,24.98,16.25,33.64999,42.3,52.270227,49.31,13.14,43.04305,13.86999964,14.056,44.38,96.84,39.86,7.82,18.195,22.08,23.14,73.95,63.56,,51.06
2010-07-02,5.772568,18.765,120.52,,25.74001,16.42999,33.57001,41.99001,52.697091,49.2,13.03,45.520811,13.98000002,13.796004,44.83,95.08,39.55,7.732498,18.03,21.46001,23.00999,73.12,63.11,,50.59
2010-07-06,5.874737,18.964995,121.88,,26.46001,16.53,33.86,42.03999,53.39556,48.91,13.47,44.562866,14.02999971,13.724,44.66,93.47,39.44,7.7975,18.144995,21.33,22.96001,71.92999,64.03,,50.10001
2010-07-07,6.090864,19.28,128.48,,27.99001,16.89999,34.98,43.75999,54.540315,49.77,14.06,45.907674,14.46000023,14.164,45.99001,99.23,40.19,8.085,18.15,22.02,24.07001,74.96001,63.31,,52.19
2010-07-08,6.149808,19.115,130.64999,,28.71001,17.2,35.46001,44.39999,54.647029,49.88,14.48,46.837995,14.50000069,14.256,46.34,101.85001,40.88,8.4025,18.19,22.13,24.50999,77.22,64.09,,53.06
2010-07-09,6.224471,19.144995,132.13,,28.64,17.53999,35.7,44.63,54.540315,49.73,14.8,47.630142,14.55000038,14.336,46.83,103.32001,41.12,8.372502,18.36,22.45,24.87,77.16,64.39999,,53.27
2010-07-12,6.212682,19.230005,129.71001,,28.17,17.53999,35.53,44.14,54.33658,49.47,14.54,47.584078,14.7199997,15.544,46.75,103.3,40.8,8.29,18.24,21.83,24.61,76.12,63.81,,52.75
2010-07-13,6.23233,19.345,130.64,,28.13,17.74001,36.07001,45.24001,55.219401,50.50999,14.84,48.523591,14.97999916,16.088,47.63,105.58,41.78,8.375,18.485,22.8,25.48,77.67999,64.92999,,53.27
2010-07-14,6.248048,19.535005,133.21001,,28.17,17.84,36.17999,45.00999,55.772381,50.60001,14.7,48.79072,14.96000068,15.948,47.75,104.03999,41.89,8.375,18.195,22.85001,25.39999,77.19,64.73,,52.91
2010-07-15,6.295203,19.495005,131.46001,,28.10001,17.78999,36.44,45.0,56.189524,50.7,14.65,49.214417,14.92000022,16.256,47.96001,104.14999,42.14999,8.330003,18.14,23.10001,25.3,77.17999,65.07001,,52.81
2010-07-16,6.13409,19.21,128.92,,27.50999,17.17999,35.56,43.77,54.239577,49.28999,14.21,47.768298,14.59000084,16.2,47.13,100.96001,43.23,7.9675,17.64,22.74001,23.8,73.89999,63.02,,51.37
2010-07-19,6.259837,19.205,131.55,,29.17,17.53999,35.63,44.05,54.317196,49.42,14.0,48.984142,14.9,16.732,47.64,102.75999,42.75999,7.9775,17.535005,22.92,24.12,72.89999,63.5,,51.91
2010-07-20,6.318781,19.449995,136.22,,30.27,17.38,36.34,45.0,53.502274,49.95,14.27,49.757876,15.01999962,6.376,48.25,103.38,43.28,8.305,17.71,24.7,24.49001,74.39,63.99001,,53.46001
2010-07-21,6.220541,19.339995,135.10001,,29.88,17.28,35.99001,45.07001,51.387415,46.7,14.11,50.632922,14.59000084,6.2,47.58,100.91,42.47,8.185002,17.295,24.32001,24.24001,73.31,62.89,,52.57001
2010-07-22,6.413095,19.435,137.67999,,30.3,17.85001,36.88,46.22,50.941149,44.56,14.62,51.738243,15.19000067,6.444,47.7,104.55,42.64999,8.1925,17.504995,24.49001,25.35001,76.47,64.49001,,54.46001
2010-07-23,6.479898,19.49,139.99001,,30.59,17.92999,37.17,46.46001,51.358312,44.71001,14.87,49.25127,15.19000067,6.652,48.33,104.63,43.10001,7.96,17.705,25.07001,25.59,79.22,64.59,,54.67999
2010-07-26,6.558486,19.71,139.39999,,30.86,18.06,37.13,46.82001,51.726968,45.64999,14.99,53.322537,15.08999954,6.82,48.81,106.60001,43.59,7.925,18.135,25.42999,25.63,81.97,65.96001,,56.53
2010-07-27,6.668514,19.955,136.74001,,30.45,17.87,37.17,45.78,52.260526,46.17,14.28,53.193583,14.99000015,6.784004,49.21001,107.34,43.09,7.6125,18.35,24.77,25.53,80.12,62.74001,,56.7
2010-07-28,6.550627,19.754995,137.03999,,29.98,17.64,36.98,46.03,51.882178,46.44,14.33,51.507968,14.67,6.636,48.75,107.03,42.95,7.502498,18.025,24.21001,24.92,78.53,65.66,,56.52
2010-07-29,6.495612,19.449995,135.5,,30.11,17.35001,37.19,45.55,50.601616,46.31,14.38,52.06984,13.03000057,6.596004,48.67999,104.64,42.69,7.6325,17.935,23.94,25.89999,78.3,64.78,,56.38
2010-07-30,6.483824,19.665,125.45,,29.88,17.50999,37.14999,45.38,51.406827,46.99001,14.32,51.471124,12.96999989,6.488,49.03,105.11,42.83,7.6175,18.17,24.0,25.61,79.00999,64.16,,56.48
2010-08-02,6.570274,19.855005,126.14,,30.73,17.74001,37.58,45.92,52.221721,48.12,14.72,52.677766,13.17000041,6.764,49.99001,108.0,43.75999,7.822498,18.410005,25.03999,26.08,81.64,65.56,,58.06
2010-08-03,6.51526,19.910005,126.7,,31.2,17.69,37.53,45.66,52.570965,47.47,14.57,52.815931,12.96000064,6.792,50.27,107.11,43.81,8.0675,17.535005,24.36,24.8,79.31,66.00999,,57.45
2010-08-04,6.570274,20.15,131.45,,31.06,17.57001,38.05,45.89,53.191844,48.28,15.06,52.861986,13.08000026,7.0,50.57001,107.05,44.03999,8.189998,18.06,24.5,24.74001,85.47,66.84,,57.83
2010-08-05,6.6135,19.81,129.73,,31.25,16.78,38.2,46.84,52.871704,48.2,14.94,52.650133,13.08999951,6.896004,50.78,106.37,44.12,8.125,17.865,24.36,24.55,84.28999,66.36,,57.09
2010-08-06,6.601711,19.660005,129.34,,30.92,17.14,37.98,46.87,52.36724,48.11,14.99,53.110684,13.03999981,6.868,50.83,106.03999,43.96001,7.962503,17.629995,24.03999,24.0,85.78999,66.42,,56.72
2010-08-09,6.680303,19.795,129.95,,30.7,16.3,38.55,47.62,52.37695,48.38,15.06,53.036996,13.03999981,6.964,51.5,107.27,44.48,8.0825,17.875,24.34,24.50999,86.55,66.85001,,56.92
2010-08-10,6.727458,19.915,129.22,,30.12,16.08,37.95,47.34,52.28962,48.8,14.75,53.294904,12.89999996,6.896004,51.36,106.77,43.96001,8.055,17.525,24.00999,24.23,84.82001,66.37,,56.75
2010-08-11,6.503471,19.76,125.44,,28.78,15.96,37.0,46.0,50.456088,47.34,13.84,51.397436,12.54500073,6.544,50.45,103.85001,42.94,7.7425,17.08,23.14999,22.98,81.77,64.67999,,55.75
2010-08-12,6.483824,19.93,124.64999,,28.42999,15.99,36.89999,45.82001,50.446396,47.41,13.8,52.143528,12.4100005,6.584004,50.14999,102.56,42.57001,7.6925,17.265,23.27,22.75999,81.37,63.06,,54.88
2010-08-13,6.511335,19.875,124.52,,28.10001,16.27,37.05,46.35001,49.903127,47.36,13.69,51.52639,12.34000058,6.544,49.36,102.58,42.00999,7.6725,16.78,23.02,22.89,80.36,62.39,,54.75
2010-08-16,6.511335,19.839995,125.05,,27.81,16.67,36.88,45.89,49.476273,47.08,13.93,51.4435,12.39000028,6.5,49.59,101.66,42.21001,7.544998,16.839995,22.89,22.75999,79.78,61.95,,54.67999
2010-08-17,6.633148,20.14,125.86,,28.7,16.17,37.49001,47.03,49.680009,47.7,14.34,52.419858,12.73000065,6.768,50.25999,104.19,43.07001,7.5775,17.51,23.89,23.00999,82.46001,64.42999,,56.07001
2010-08-18,6.664589,20.32,125.08,,28.78999,16.47,37.09,46.89999,50.32028,47.62,14.62,52.060629,12.5900008,6.7,50.85001,104.21001,43.62,7.537498,17.67,23.39,23.03,83.14,64.52,,56.5
2010-08-19,6.546697,20.28,123.21001,,28.56,16.46001,36.53999,45.66,48.719577,46.25999,14.45,50.715821,13.3699992,6.468,50.28999,102.42,42.87,7.3975,16.96,22.85001,22.74001,82.72,62.53,,55.12
2010-08-20,6.483824,20.449995,125.03,,27.82001,16.62,36.28999,45.83,48.331538,46.38,14.34,51.010573,13.79999972,6.459996,51.31,102.50999,42.96001,7.32,16.92,23.06,22.39,83.03999,62.67999,,54.71001
2010-08-23,6.507401,20.265,126.28999,,28.14,16.59,35.86,45.47,47.894973,46.19,13.97,50.577656,13.52999927,6.32,50.89999,101.95,42.71001,7.38,16.730005,22.39999,21.99001,82.91,62.67,,54.27
2010-08-24,6.554552,19.815,125.16,,28.07001,16.2,35.35001,44.67,45.566677,45.12,13.58,49.592078,13.65999987,6.192,50.42999,102.07001,42.58,7.169998,16.735,22.16,21.56,80.55,61.03,,54.45
2010-08-25,6.641003,19.795,124.98,,27.99001,16.19,35.25,44.92,46.29427,45.38,13.77,51.001362,13.81999994,6.264,50.95,103.86,42.71001,6.9925,17.085,22.55,22.03,81.35001,61.85001,,55.69
2010-08-26,6.723528,19.78,126.67999,,28.12,16.39999,34.92999,45.14999,45.867415,44.74001,13.34,49.656555,13.65999987,6.192,51.28999,103.55,42.39999,6.98,16.85,22.32001,22.02,77.14,61.28,,55.60001
2010-08-27,6.864994,20.050005,128.88,,29.25,16.61,35.96001,46.14999,46.575596,44.64999,13.8325,50.292124,13.97000077,6.312,52.185,105.02,42.92999,7.1725,17.165,22.94,23.21001,78.22,62.14999,,56.14
2010-08-30,6.813909,19.879995,126.28,,28.49001,16.39999,35.14999,45.63,46.109946,44.33,13.58,49.665766,13.68999934,6.22,51.58,103.3,42.22,7.044998,16.824995,22.3,22.50999,75.46001,60.88,,55.85001
2010-08-31,6.821768,19.935,127.85001,,28.21001,16.38,35.14,45.69,45.760702,43.5,13.67,49.555234,13.6300004,6.28,52.5,105.77,41.92999,6.96,16.81,22.28999,23.05,75.74001,60.52,,56.47
2010-09-01,6.955374,20.18,130.17,,29.73,16.59,36.19,47.39,46.274867,44.92,14.36,50.946096,14.07999941,6.544,54.06,109.12,43.28999,7.195,17.165,23.17999,24.46001,78.84,62.96001,,58.5
2010-09-02,6.943586,20.26,134.89,,30.13,16.03999,36.25,47.67,47.099472,45.0,14.52,50.89083,13.97000077,6.556,53.95,109.82001,43.74001,7.224998,17.405,23.7,24.78999,79.91,63.69,,58.46001
2010-09-03,7.037896,20.275,136.45,,30.42999,16.21001,36.89999,47.72,47.807661,45.92999,14.77,51.802729,13.98000002,6.556,54.0,110.66,43.94,7.32,17.625,24.02,25.56,81.09,64.78,,58.72
2010-09-07,6.920008,20.285005,134.78999,,29.84,16.37,36.42,46.92999,47.536027,45.53999,14.64,51.71061,13.97000077,6.348,53.36,109.97,42.73,7.145,16.75,23.72,24.78,80.19,64.2,,57.12
2010-09-08,6.652792,20.51,137.25,,30.21001,16.75,36.39,47.06,47.24499,45.45,14.69,52.640913,14.57999985,6.396,53.64999,108.97,42.24001,7.1525,16.769995,23.27,25.07001,81.38,64.42,,57.0
2010-09-09,6.684229,20.455,138.34,,30.22,17.02,36.35001,46.89999,47.487521,46.61,14.47,52.511959,14.62000031,6.471996,54.25,108.39999,42.62,7.1125,16.76,23.49001,25.49001,81.46001,65.25,,56.49001
2010-09-10,6.696017,20.435,138.41,,30.88,16.84,36.50999,46.66,47.526335,47.74001,14.27,53.129096,14.85999954,6.512,54.38,109.49001,42.66,7.28,16.824995,23.67,25.45,81.53999,65.97,,57.00999
2010-09-13,6.747106,20.370005,138.85001,,31.61,17.16,36.86,46.81,47.827064,47.02,14.53,53.248849,15.01000037,6.540004,54.59,110.92999,43.44,7.325,16.97,23.87,26.11,83.33,67.05,,58.14
2010-09-14,6.699951,20.379995,141.27,,31.38,16.95,36.63,47.48,48.380034,47.48,14.59,53.340959,14.99999939,6.436,54.97,109.83,43.17999,7.330003,16.785005,23.64,26.00999,85.10001,67.7,,57.72
2010-09-15,6.668514,20.475,140.25999,,31.21001,17.10001,36.87,47.85001,49.05913,48.42999,14.71,53.81072,14.99000015,6.372,55.0,110.38,43.5,7.205003,16.955,24.03999,25.94,85.83,68.33,,58.53
2010-09-16,6.629218,20.485,144.74001,,31.0,17.02,37.02,47.85001,49.05913,47.8,15.14,53.119895,14.94000045,6.336,55.2,109.5,43.31,6.955003,16.74,24.17,25.55,86.39,68.49001,,58.53999
2010-09-17,6.652792,20.620005,144.88,,30.96001,15.85,37.23,48.39,49.165824,48.27,15.01,53.35017,14.97999916,6.388,55.45,110.75,43.48,6.747503,16.714995,24.35001,25.35001,87.67,68.92999,,58.92
2010-09-20,6.782468,20.754995,145.82001,,31.8,16.23,37.87,48.92,50.058357,49.71001,15.1,53.239638,15.09010054,6.24,55.97,114.72,44.3,6.9175,16.995005,23.19,26.13,89.82001,69.88,,60.74001
2010-09-21,6.719603,20.685,146.0,,31.83,15.72,37.82001,48.63,49.990438,49.06,14.6,53.635711,15.06000007,6.16,56.2,111.95,44.37,7.005,16.83,22.83,26.2,89.19,70.28999,,58.87
2010-09-22,6.770684,20.685,143.55,,31.52,15.48,37.49001,48.57001,49.088234,48.92999,14.45,50.531601,14.90999924,6.316,55.64999,110.63,44.19,6.857498,16.81,22.39999,25.75,87.83,70.8,,58.19
2010-09-23,6.707814,20.525,143.23,,31.8,15.73,36.87,47.92,48.826291,48.78,14.33,50.881628,14.90999924,6.32,55.25999,107.66,43.92999,6.997503,16.519995,22.41,24.8,86.03999,69.7,,57.00999
2010-09-24,6.813909,20.86,147.09,,32.73,15.65,37.62,49.00999,50.262073,49.14,14.48,51.968518,15.13999924,6.532,55.67,110.57001,44.88,7.1725,16.53,23.03999,25.89999,89.25999,71.49001,,58.78999
2010-09-27,6.849271,20.730005,147.91,,32.41,15.22,37.32001,48.82001,48.612864,48.63,14.35,50.467115,15.42000067,6.552,55.34,108.60001,44.61,7.099998,16.519995,23.21001,25.92,89.0,70.85001,,58.28999
2010-09-28,6.872857,20.550005,148.52,,32.77,15.27,37.73,49.46001,50.145658,49.81,14.15,51.047417,15.54999953,6.552,55.99001,108.23,45.21001,7.177503,16.795,23.35001,26.25999,91.09,70.92,,58.38
2010-09-29,6.861068,20.550005,149.27,,33.39999,15.42,37.96001,48.71001,50.591905,49.62,14.13,50.992151,15.61000021,6.452,55.82001,108.49001,44.92,7.55,17.115,23.22,25.95,90.09,71.12,,58.00999
2010-09-30,6.837483,21.019995,147.35001,,33.07001,16.02,37.89999,48.52,50.766537,50.47,14.11,51.692188,15.12999999,6.304,56.06,109.44,44.59,7.5275,17.155,23.17,25.92,89.86,70.78,,58.28
2010-10-01,6.908219,20.83,147.23,,33.33,16.25999,38.02,48.78999,51.076966,50.13,14.64,52.06984,15.40000044,6.436,55.41,109.08,44.55,7.64,17.06,23.33,25.92,90.31,70.89,,58.64
2010-10-04,6.912149,20.78,142.27,,33.03,15.77,37.66,48.5,49.699401,49.48,14.29,52.189583,15.01999962,6.312,55.50999,109.69,44.42999,7.4425,16.74,22.91,25.69,91.25,69.87,,58.91
2010-10-05,6.959308,20.845,142.63,,34.06,16.13,38.4825,49.55,50.853848,50.66,14.33,52.990941,15.28000082,6.452,55.84,110.60001,44.67999,7.68,17.105005,23.53,26.55,92.96001,71.52,,60.52
2010-10-06,6.89643,20.85,138.64,,33.97,16.03999,38.75999,49.60001,51.173988,50.62,14.36,52.16195,14.92999947,6.424,55.52,109.47,44.72,7.8825,17.245005,23.42999,26.84,91.63,70.53,,60.39
2010-10-07,6.923938,20.835,140.56,,33.62,16.27,38.57001,49.49001,50.543418,50.23,14.33,52.72383,15.0300006,6.376,55.66,109.86,44.67999,7.835,17.379995,23.14999,26.7,91.08,70.62,,60.12
2010-10-08,6.975022,20.845,137.62,,34.73,15.01,38.91,49.7,50.407601,50.42,14.65,53.046207,15.01000037,6.328,56.05,109.81,45.02,8.009998,17.555,22.92999,27.36,92.91,70.78999,,60.16
2010-10-11,6.982881,21.04,139.5,,34.56,14.84,38.83,49.56,50.077749,50.47,14.61,52.558023,15.17000045,6.3,55.94,110.06,45.06,7.8825,17.625,23.25,27.22,93.72,70.91,,60.06
2010-10-12,6.959308,21.019995,137.00999,,34.84,14.84,39.48,49.62,49.456871,50.60001,14.78,52.438271,15.38999946,6.336,56.03999,111.48,45.23,7.665,17.705,23.14999,27.00999,93.72,71.61,,60.42999
2010-10-13,6.955374,21.25,136.92999,,35.63,15.07,39.87,50.07001,48.991212,50.62,14.76,52.677766,15.59999923,6.403996,56.17,112.02,45.69,7.7925,18.019995,23.8,27.02,94.39999,72.46001,,60.5
2010-10-14,7.002533,21.285005,142.27,,35.08,15.31,39.8,49.7,48.806888,49.97,14.43,52.484335,15.56000051,6.304,56.60001,111.60001,45.53999,7.677503,18.095,23.89999,26.67,94.07001,71.44,,60.34
2010-10-15,6.986811,21.46,144.56,,35.82001,15.36,39.66,49.8,49.6897,50.34,14.35,53.110684,15.72999983,6.208,56.87,111.32001,47.7,7.63,18.0,24.16,26.48,95.27,72.06,,60.50999
2010-10-18,7.033962,21.6,147.07001,,34.09,15.67,39.83,49.84,50.669524,51.57001,14.55,53.912042,15.61000021,6.128,57.39999,112.92,47.96001,7.7625,17.985,24.35001,26.92,95.66,72.46001,,61.49001
2010-10-19,6.967163,21.254995,143.92,,33.17999,15.37,39.28999,48.95,49.146431,50.08,14.05,53.672555,15.51000082,6.092,56.92999,112.72,47.24001,7.474998,17.76,23.24001,26.25999,93.14,70.92,,60.64
2010-10-20,7.014322,21.4,143.39,,33.78999,15.43,39.74001,49.94,49.165824,47.78999,14.42,54.031785,15.58999998,6.12,57.57001,115.17,47.62,7.615003,17.94,23.92,26.85001,93.62,72.19,,62.03999
2010-10-21,6.951445,21.519995,145.07001,,33.72,15.63,39.77,49.86,49.84492,47.78999,14.35,53.709399,15.56000051,6.208,58.03,115.57001,47.58,7.607498,18.095,23.64,27.09,93.14999,72.36,,61.56
2010-10-22,6.959308,21.699995,145.55,,34.17999,15.63,39.7,49.8,49.757599,49.03,14.32,54.114684,15.70000036,6.288,57.99001,115.75999,47.49001,7.72,18.050005,24.10001,27.07001,94.03,72.53,,61.75999
2010-10-25,6.959308,21.595,147.14999,,34.28,15.74,39.64999,50.03999,50.019542,49.41,14.57,55.173941,15.77999953,6.396,58.21001,116.06,47.67,7.73,18.01,24.38,27.23,94.83,73.25999,,61.97
